timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1585560996329,567932,UCJ01_7_Обработка_сессии_редактирования_контракта,200,"Number of samples in transaction : 58, number of failing samples : 0",UCJ01_Integration 1-2,,true,,5057,0,3,3,null,0,8129,0
1585560996330,0,clearDeltaOK,200,OK,UCJ01_Integration 1-2,text,true,,6,0,3,3,null,0,0,0
1585561006330,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,443,0,373
1585561016774,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,131,0,101
1585561026906,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,57
1585561036991,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,89,0,60
1585561047081,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,88,0,60
1585561057171,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,59
1585561067262,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,119,0,89
1585561077381,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,89,0,61
1585561087470,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,87,0,59
1585561097559,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,56
1585561107646,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,60
1585561117736,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,94,0,59
1585561127831,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,58
1585561137919,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,87,0,57
1585561148007,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,92,0,64
1585561158098,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,91,0,62
1585561168190,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,84,0,56
1585561178276,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,85,0,57
1585561188362,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,85,0,57
1585561198447,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,87,0,59
1585561208535,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,85,0,56
1585561218621,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,58
1585561228709,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,88,0,57
1585561238797,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,56
1585561248883,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,84,0,56
1585561258968,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,56
1585561269056,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,85,0,57
1585561279142,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,84,0,56
1585561289226,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,89,0,59
1585561299316,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,84,0,56
1585561309402,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,85,0,57
1585561319487,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,58
1585561329575,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,88,0,60
1585561339664,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,85,0,56
1585561349749,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,87,0,59
1585561359837,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,56
1585561369925,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,85,0,56
1585561380012,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,249,0,141
1585561390262,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,88,0,59
1585561400351,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,57
1585561410439,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,88,0,58
1585561420528,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,61
1585561430618,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,132,0,56
1585561440750,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,84,0,56
1585561450835,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,180,0,151
1585561461016,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,113,0,57
1585561471129,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,91,0,61
1585561481219,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,90,0,58
1585561491309,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,86,0,58
1585561501397,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,88,0,57
1585561511485,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,85,0,57
1585561521570,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,85,0,57
1585561531656,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,103,0,68
1585561541761,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,360,0,330
1585561552123,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,85,0,56
1585561562208,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,85,0,3,3,null,91,0,59
1585561572300,567932,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-2,text,true,,291,0,3,3,null,89,0,59
1585560994624,577768,UCJ01_Загрузка_пакетов_на_редактирование,200,"Number of samples in transaction : 70, number of failing samples : 0",UCJ01_Integration 1-2,,true,,7533,2204,3,3,null,0,0,0
1585561572392,3472,UCJ01_0_генерация_пакета,200,"Number of samples in transaction : 3, number of failing samples : 0",UCJ01_Integration 1-2,,true,,223,0,3,3,null,0,0,0
1585561572393,0,extractLocation,200,OK,UCJ01_Integration 1-2,text,true,,0,0,3,3,null,0,0,0
1585561572393,3,clearDirectory,200,OK,UCJ01_Integration 1-2,text,true,,0,0,3,3,null,0,0,0
1585561572396,3468,generatePackage,0,OK,UCJ01_Integration 1-2,text,true,,223,0,3,3,null,0,0,0
1585561575866,94,UCJ01_1_SOAP_получение_RSA_ключа,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-2,,true,,1658,488,3,3,null,0,2,0
1585561575867,94,soapGetRsaKeyRequest,200,,UCJ01_Integration 1-2,text,true,,1658,488,3,3,http://172.17.7.10:8081/soapGateway,94,0,37
1585561575962,110,UCJ01_2_SOAP_открытие_сессии_банком,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-2,,true,,872,487,3,3,null,0,1,0
1585561575963,110,soapStartSessionRequest,200,,UCJ01_Integration 1-2,text,true,,872,487,3,3,http://172.17.7.10:8081/soapGateway,110,0,0
1585561576073,1337,UCJ01_3_копирование_пакета_на_сервер,200,"Number of samples in transaction : 2, number of failing samples : 0",UCJ01_Integration 1-2,,true,,0,0,3,3,null,0,1,0
1585561576074,1,writeRsaKeyToFile,200,OK,UCJ01_Integration 1-2,text,true,,0,0,3,3,null,0,0,0
1585561576075,1336,copyPackageOnServer,200,OK,UCJ01_Integration 1-2,text,true,,0,0,3,3,null,0,0,0
1585561577411,205,UCJ01_4_SOAP_подтверждение_отправки_пакета,200,"Number of samples in transaction : 3, number of failing samples : 0",UCJ01_Integration 1-2,,true,,1603,1714,3,3,null,0,1,0
1585561577412,67,soapSendFileConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,819,851,3,3,http://172.17.7.10:8081/soapGateway,67,0,0
1585561577479,138,soapSendRequestConfirmationRequest,200,,UCJ01_Integration 1-2,text,true,,779,863,3,3,http://172.17.7.10:8081/soapGateway,138,0,0
1585561577617,0,clearVarsData,200,OK,UCJ01_Integration 1-2,text,true,,5,0,3,3,null,0,0,0
1585560869618,905333,UCJ01_5_Обработка_сессии,200,"Number of samples in transaction : 91, number of failing samples : 0",UCJ01_Integration 1-1,,true,,7766,0,3,3,null,0,5745,0
1585560869618,6,clearDeltaOK,200,OK,UCJ01_Integration 1-1,text,true,,0,0,2,2,null,0,0,0
1585560879631,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,2,2,null,886,0,856
1585560890533,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,57
1585560900620,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,57
1585560910708,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,85,0,57
1585560920794,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,85,0,56
1585560930879,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,84,0,56
1585560940964,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,465,0,435
1585560951431,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,138,0,109
1585560961570,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,59
1585560971659,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,94,0,66
1585560981754,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,85,0,56
1585560991841,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,85,0,56
1585561001927,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,462,0,429
1585561012389,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,85,0,56
1585561022475,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,131,0,92
1585561032608,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,59
1585561042699,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,56
1585561052785,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,85,0,57
1585561062871,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,366,0,336
1585561073239,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,85,0,56
1585561083325,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,58
1585561093412,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,209,0,178
1585561103621,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,61
1585561113711,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,58
1585561123800,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,368,0,338
1585561134169,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,58
1585561144255,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,58
1585561154342,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,59
1585561164431,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,59
1585561174521,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,57
1585561184609,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,360,0,330
1585561194968,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,85,0,57
1585561205054,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,57
1585561215140,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,57
1585561225227,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,58
1585561235314,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,57
1585561245399,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,363,0,330
1585561255763,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,60
1585561265854,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,85,0,57
1585561275940,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,84,0,56
1585561286024,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,59
1585561296112,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,61
1585561306204,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,58
1585561316292,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,206,0,143
1585561326498,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,121,0,93
1585561336620,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,95,0,57
1585561346716,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,84,0,56
1585561356801,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,58
1585561366888,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,57
1585561376974,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,57
1585561387061,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,62
1585561397155,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,62
1585561407248,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,57
1585561417333,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,59
1585561427420,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,58
1585561437508,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,59
1585561447595,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,58
1585561457682,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,95,0,62
1585561467778,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,58
1585561477867,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,64
1585561487959,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,86,0,57
1585561498044,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,60
1585561508133,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,85,0,57
1585561518220,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,58
1585561528308,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,114,0,81
1585561538421,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,85,0,57
1585561548507,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,59
1585561558594,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,59
1585561568684,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,57
1585561578774,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,57
1585561588863,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,118,0,60
1585561598982,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,60
1585561609072,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,94,0,63
1585561619166,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,60
1585561629254,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,59
1585561639344,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,56
1585561649434,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,59
1585561659522,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,62
1585561669613,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,85,0,57
1585561679699,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,94,0,66
1585561689793,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,92,0,59
1585561699886,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,58
1585561709978,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,91,0,60
1585561720070,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,94,0,61
1585561730164,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,89,0,60
1585561740253,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,57
1585561750342,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,88,0,59
1585561760430,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,90,0,58
1585561770519,0,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,84,0,3,3,null,87,0,57
1585561780607,905327,getTimeOfProcessingOK,200,OK,UCJ01_Integration 1-1,text,true,,290,0,3,3,null,88,0,60
1585560865274,915424,UCJ01_Загрузка_пакетов_на_создание,200,"Number of samples in transaction : 111, number of failing samples : 0",UCJ01_Integration 1-1,,true,,15176,6090,3,3,null,0,0,0
1585561780698,121,UCJ01_2_SOAP_открытие_сессии_банком,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-1,,true,,872,486,3,3,null,0,1,0
1585561780699,121,soapStartSessionRequest,200,,UCJ01_Integration 1-1,text,true,,872,486,3,3,http://172.17.7.10:8081/soapGateway,121,0,35
1585561780820,3320,UCJ01_4_копирование_пакета_на_сервер,200,"Number of samples in transaction : 1, number of failing samples : 0",UCJ01_Integration 1-1,,true,,0,0,3,3,null,0,1,0
1585561780821,3320,copyPackageOnServer,200,OK,UCJ01_Integration 1-1,text,true,,0,0,3,3,null,0,0,0
1585561784141,676,UCJ01_5_SOAP_подтверждение_отправки_пакета,200,"Number of samples in transaction : 7, number of failing samples : 0",UCJ01_Integration 1-1,,true,,4880,5127,3,3,null,0,6,0
